"year","scenario","technology","Glass_mean","Glass_min","Glass_max","Terbium_mean","Terbium_min","Terbium_max","Tin_mean","Tin_min","Tin_max","Vanadium_mean","Vanadium_min","Vanadium_max","Yttrium_mean","Yttrium_min","Yttrium_max","Zinc_mean","Zinc_min","Zinc_max","Aluminum_mean","Aluminum_min","Aluminum_max","Boron_mean","Boron_min","Boron_max","Cadmium_mean","Cadmium_min","Cadmium_max","Cement_mean","Cement_min","Cement_max","Chromium_mean","Chromium_min","Chromium_max","Copper_mean","Copper_min","Copper_max","Dysprosium_mean","Dysprosium_min","Dysprosium_max","Fiberglass_mean","Fiberglass_min","Fiberglass_max","Gallium_mean","Gallium_min","Gallium_max","Germanium_mean","Germanium_min","Germanium_max","Manganese_mean","Manganese_min","Manganese_max","Molybdenum_mean","Molybdenum_min","Molybdenum_max","Neodymium_mean","Neodymium_min","Neodymium_max","Nickel_mean","Nickel_min","Nickel_max","Niobium_mean","Niobium_min","Niobium_max","Praseodymium_mean","Praseodymium_min","Praseodymium_max","Selenium_mean","Selenium_min","Selenium_max","Silicon_mean","Silicon_min","Silicon_max","Silver_mean","Silver_min","Silver_max","Steel_mean","Steel_min","Steel_max","Tellurium_mean","Tellurium_min","Tellurium_max","Indium_mean","Indium_min","Indium_max","Lead_mean","Lead_min","Lead_max","Magnesium_mean","Magnesium_min","Magnesium_max","model"
2030,"IRA","Gas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2788178883238,0.2621145125256,0.295521264122,0,0,0,0,0,0,14.2855621514105,9.44383170129,20.095445960296,0,0,0,0.63055243638205,0.5833332778756,0.6912627830332,0,0,0,0,0,0,0,0,0,0,0,0,0.186306883903,0.1439060068768,0.2556901372186,0,0,0,0,0,0,0.0124204589268667,0.0102790004912,0.0141336256754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.782667522312,39.869673155242,65.695661889382,0,0,0,0,0,0,0,0,0,0,0,0,"IPM-N"
2030,"IRA","Nuclear New",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"IPM-N"
2030,"IRA","onshore wind",0,0,0,0.122390886758873,0.00509078211822,0.509078211822,0,0,0,1.53062849021148,1.527234635466,1.53402234495696,0.020787360316065,0.00763617317733,0.0339385474548,93.3310055007,93.3310055007,93.3310055007,34.0247335029418,0.84846368637,223.99441320168,0.0452513966064,0.0169692737274,0.1018156423644,0,0,0,917.933064797688,656.999370903746,1240.02967762976,8.93415292473883,4.0556564208486,15.3062849021148,59.3979005406719,15.1365921648408,260.47835171559,0.228088701798887,0.01527234635466,0.84846368637,146.840781987768,125.57262558276,162.565642308492,0,0,0,0,0,0,13.405726244646,13.236033507372,13.57541898192,1.70668470513325,1.27778631167322,2.0193435735606,2.08632808467214,0.10520949710988,5.260474855494,4.23918564285417,1.8835893837414,7.466480440056,0.63974161952298,0.63974161952298,0.63974161952298,0.311782122618096,0.0169692737274,1.272695529555,0,0,0,0,0,0,0,0,0,2075.99867563835,916.3407812796,3461.7318403896,0,0,0,0,0,0,114.033519448128,114.033519448128,114.033519448128,0,0,0,"IPM-N"
2030,"IRA","utility-scale solar pv",443.815336045773,374.00955725688,490.274700524,0,0,0,4.0412643171764,4.0412643171764,4.0412643171764,0,0,0,0,0,0,0,0,0,153.128547803305,76.7139827834196,269.6510852882,0,0,0,0,0,0,53.9664039998215,33.9480210491404,73.6252521701184,0,0,0,18.3095315432054,1.7509810733,52.739549927796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007984473694248,0.0070039242932,0.00910510158116,0,0,0,0,0,0,0,0,0,32.4529166766853,0.0280156971728,63.0353186388,0.235551020715861,0.0280156971728,0.5883296406288,391.86956420454,391.51936798988,392.2197604192,0,0,0,0,0,0,0.54262903461567,0.038731701341396,2.3533185625152,0.3747099496862,0.3747099496862,0.3747099496862,"IPM-N"
2030,"Ref","Biomass",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0240500000000001,0.0240500000000001,0.0240500000000001,0,0,0,0,0,0,0.386992250000002,0.303344500000002,0.470640000000003,0,0,0,0.00907887500000005,0.00839900000000005,0.00995300000000005,0,0,0,0,0,0,0,0,0,0,0,0,0.00268250000000001,0.00207200000000001,0.00368150000000002,0,0,0,0,0,0,0.000178833333333334,0.000148000000000001,0.000203500000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.962000000000005,0.962000000000005,0.962000000000005,0,0,0,0,0,0,0,0,0,0,0,0,"IPM-N"
2030,"Ref","Coal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"IPM-N"
2030,"Ref","Hydro",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0130347897992,0.0130347897992,0.0130347897992,0,0,0,0,0,0,252.476295672207,149.052570684817,422.447510630688,0,0,0,0.461398136353733,0.26320248633,0.744487032762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.949664566695,6.21659205808,44.3684191242,0,0,0,0,0,0,0,0,0,0,0,0,"IPM-N"
2030,"Ref","Gas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.926309793569,1.810908746028,2.04171084111,0,0,0,0,0,0,98.6967459094404,65.2459768789501,138.83633719548,0,0,0,4.35638954467275,4.030159660278,4.77582796746601,0,0,0,0,0,0,0,0,0,0,0,0,1.287165530265,0.994224409584001,1.766523727743,0,0,0,0,0,0,0.0858110353510001,0.0710160292560001,0.0976470402270001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364.66731022956,275.45342347671,453.881196982411,0,0,0,0,0,0,0,0,0,0,0,0,"IPM-N"
2030,"Ref","Nuclear New",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"IPM-N"
2030,"Ref","onshore wind",0,0,0,0.0399982950003024,0.00166370724438,0.166370724438,0,0,0,0.500221311476919,0.499112173313999,0.501330449639839,0.00679347124788499,0.00249556086657,0.0110913816292,30.5012994802999,30.5012994802999,30.5012994802999,11.1195479009689,0.277284540729999,73.2031187527199,0.0147885088389333,0.00554569081459999,0.0332741448875999,0,0,0,299.987674643169,214.712511268868,405.251356276894,2.91975075697875,1.3254201046894,5.00221311476919,19.4116965007788,4.94675620662319,85.1263540041098,0.0745411641535191,0.00499112173313999,0.277284540729999,47.9887111823386,41.0381120280399,53.1277180038679,0,0,0,0,0,0,4.38109574353399,4.32563883538799,4.43655265167999,0.557757853678394,0.417590518339379,0.659937206937399,0.681828266858951,0.0343832830505199,1.719164152526,1.3853988838073,0.615571680420599,2.440103958424,0.20907254371042,0.20907254371042,0.20907254371042,0.10189282590025,0.00554569081459999,0.415926811094999,0,0,0,0,0,0,0,0,0,678.452535538969,299.467303988399,1131.3209261784,0,0,0,0,0,0,37.2670422741119,37.2670422741119,37.2670422741119,0,0,0,"IPM-N"
2030,"Ref","utility-scale solar pv",150.275605702361,126.639411012721,166.006718556001,0,0,0,1.36836966581161,1.36836966581161,1.36836966581161,0,0,0,0,0,0,0,0,0,51.8492341352783,25.9753084049125,91.3036952058004,0,0,0,0,0,0,18.2729919180059,11.4947794977276,24.9294660780097,0,0,0,6.19959636207319,0.592881137700003,17.8575798675241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00270353798791201,0.00237152455080001,0.00308298191604001,0,0,0,0,0,0,0,0,0,10.9885380569502,0.00948609820320004,21.3437209572001,0.0797574338626158,0.00948609820320004,0.199208062267201,132.686798617261,132.568222389721,132.805374844801,0,0,0,0,0,0,0.183733864573231,0.0131145307659241,0.796832249068803,0.126876563467801,0.126876563467801,0.126876563467801,"IPM-N"
2035,"IRA","Biomass",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000286000000000257,0.000286000000000257,0.000286000000000257,0,0,0,0,0,0,0.00460207000000414,0.00360734000000325,0.00559680000000504,0,0,0,0.000107965000000097,9.98800000000899e-05,0.000118360000000107,0,0,0,0,0,0,0,0,0,0,0,0,3.19000000000287e-05,2.46400000000222e-05,4.37800000000394e-05,0,0,0,0,0,0,2.12666666666858e-06,1.76000000000158e-06,2.42000000000218e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0114400000000103,0.0114400000000103,0.0114400000000103,0,0,0,0,0,0,0,0,0,0,0,0,"IPM-N"
2035,"IRA","Coal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"IPM-N"
2035,"IRA","Hydro",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"IPM-N"
2035,"IRA","Gas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.310111573550799,0.291533460849599,0.328689686251999,0,0,0,0,0,0,15.8889308877013,10.50377910414,22.350898665136,0,0,0,0.701323754470299,0.648804858949599,0.768848048711198,0,0,0,0,0,0,0,0,0,0,0,0,0.207217410898,0.1600575863488,0.284388032887599,0,0,0,0,0,0,0.0138144940598666,0.0114326847392,0.0157199415164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.7068361357919,44.3445259321719,73.0691463394118,0,0,0,0,0,0,0,0,0,0,0,0,"IPM-N"
2035,"IRA","Nuclear New",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"IPM-N"
2035,"IRA","onshore wind",0,0,0,0.163830495001443,0.00681444000006,0.681444000006,0,0,0,2.04887496001804,2.044332000018,2.05341792001808,0.027825630000245,0.01022166000009,0.0454296000004,124.9314000011,124.9314000011,124.9314000011,45.5449672740852,1.13574000001,299.83536000264,0.0605728000005333,0.0227148000002,0.1362888000012,0,0,0,1228.73060541082,879.448911607743,1659.88401001462,11.9591150521053,5.4288372000478,20.4887496001804,79.5090852376661,20.2616016001784,348.67218000307,0.30531590961971,0.02044332000018,1.13574000001,196.558736001731,168.08952000148,217.607784001916,0,0,0,0,0,0,17.944692000158,17.717544000156,18.17184000016,2.28454101002011,1.71042444001506,2.7030612000238,2.79272560154459,0.14083176000124,7.041588000062,5.6745064985115,2.5213428000222,9.994512000088,0.85634796000754,0.85634796000754,0.85634796000754,0.417346592003675,0.0227148000002,1.703610000015,0,0,0,0,0,0,0,0,0,2778.89881884947,1226.5992000108,4633.8192000408,0,0,0,0,0,0,152.643456001344,152.643456001344,152.643456001344,0,0,0,"IPM-N"
2035,"IRA","utility-scale solar pv",1634.85999997465,1377.71999997864,1805.999999972,0,0,0,14.8865999997692,14.8865999997692,14.8865999997692,0,0,0,0,0,0,0,0,0,564.071849991255,282.587399995619,993.2999999846,0,0,0,0,0,0,198.793299996918,125.052599998061,271.209599995795,0,0,0,67.4458909080452,6.4499999999,194.273999996988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029411999999544,0.0257999999996,0.03353999999948,0,0,0,0,0,0,0,0,0,119.545159998147,0.1031999999984,232.1999999964,0.867687324986548,0.1031999999984,2.1671999999664,1443.50999997762,1442.21999997764,1444.7999999776,0,0,0,0,0,0,1.99885499996901,0.142673999997788,8.6687999998656,1.3802999999786,1.3802999999786,1.3802999999786,"IPM-N"
2035,"Ref","Biomass",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0224899999999997,0.0224899999999997,0.0224899999999997,0,0,0,0,0,0,0.361890049999996,0.283668099999997,0.440111999999995,0,0,0,0.0084899749999999,0.00785419999999991,0.00930739999999989,0,0,0,0,0,0,0,0,0,0,0,0,0.00250849999999997,0.00193759999999998,0.00344269999999996,0,0,0,0,0,0,0.000167233333333331,0.000138399999999998,0.000190299999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.89959999999999,0.89959999999999,0.89959999999999,0,0,0,0,0,0,0,0,0,0,0,0,"IPM-N"
2035,"Ref","Coal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"IPM-N"
2035,"Ref","Hydro",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"IPM-N"
2035,"Ref","Gas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2125353534042,1.1398949866104,1.285175720198,0,0,0,0,0,0,62.1256737003975,41.06974584111,87.391948973464,0,0,0,2.74217384646595,2.5368251172604,3.0061936411588,0,0,0,0,0,0,0,0,0,0,0,0,0.810219475777,0.6258246985312,1.1119563839974,0,0,0,0,0,0,0.0540146317184667,0.0447017641808,0.0614649257486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229.543559068408,173.386967816278,285.700150320538,0,0,0,0,0,0,0,0,0,0,0,0,"IPM-N"
2035,"Ref","Nuclear New",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"IPM-N"
2035,"Ref","onshore wind",0,0,0,0.078911729573755,0.00328229031156,0.328229031156,0,0,0,0.98687528700904,0.984687093468,0.98906348055008,0.01340268543887,0.00492343546734,0.0218819354104,60.1753223786,60.1753223786,60.1753223786,21.9375040095343,0.54704838526,144.42077370864,0.0291759138805333,0.0109409677052,0.0656458062312,0,0,0,591.838883550471,423.601446642228,799.51121505749,5.76031008711075,2.6148912815428,9.8687528700904,38.2968960258351,9.7593431930384,167.94385427482,0.147060573150703,0.00984687093468,0.54704838526,94.6758405423307,80.96316101848,104.814470615816,0,0,0,0,0,0,8.643364487108,8.533954810056,8.75277416416,1.10038782695049,0.82385486820156,1.3019751569188,1.34516353283831,0.06783399977224,3.391699988612,2.73322205533904,1.2144474152772,4.814025790288,0.41247448248604,0.41247448248604,0.41247448248604,0.201022046636875,0.0109409677052,0.82057257789,0,0,0,0,0,0,0,0,0,1338.50362903405,590.8122560808,2231.9574118608,0,0,0,0,0,0,73.523302978944,73.523302978944,73.523302978944,0,0,0,"IPM-N"
2035,"Ref","utility-scale solar pv",1241.46876641364,1046.20355801928,1371.427885044,0,0,0,11.3044841381484,11.3044841381484,11.3044841381484,0,0,0,0,0,0,0,0,0,428.341010109832,214.589280355528,754.2853367742,0,0,0,0,0,0,150.958291793974,94.9615851258324,205.94928467975,0,0,0,51.2165977432796,4.8979567323,147.526456776876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022334682699288,0.0195918269292,0.02546937500796,0,0,0,0,0,0,0,0,0,90.7793831373459,0.0783673077168,176.3264423628,0.65889844573878,0.0783673077168,1.6457134620528,1096.16271668874,1095.18312534228,1097.1423080352,0,0,0,0,0,0,1.51787679133977,0.108342802918476,6.5828538482112,1.0481627407122,1.0481627407122,1.0481627407122,"IPM-N"
2025,"IRA","Biomass",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MARKAL"
2025,"IRA","Coal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MARKAL"
2025,"IRA","Hydro",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MARKAL"
2025,"IRA","Gas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.9214125,8.38695,9.455875,0,0,0,0,0,0,457.099053125,302.176875,642.9995,0,0,0,20.175959375,18.665075,22.118525,0,0,0,0,0,0,0,0,0,0,0,0,5.9613125,4.6046,8.1813875,0,0,0,0,0,0,0.397420833333333,0.3289,0.4522375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1688.9015,1275.720875,2102.082125,0,0,0,0,0,0,0,0,0,0,0,0,"MARKAL"
2025,"IRA","Nuclear New",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MARKAL"
2025,"IRA","onshore wind",0,0,0,0.01774275,0.000738,0.0738,0,0,0,0.221892,0.2214,0.222384,0.0030135,0.001107,0.00492,13.53,13.53,13.53,4.93249421052632,0.123,32.472,0.00656,0.00246,0.01476,0,0,0,133.07083,95.24382,179.7645,1.2951654,0.58794,2.21892,8.61078898704529,2.19432,37.761,0.0330655404255319,0.002214,0.123,21.2872,18.204,23.5668,0,0,0,0,0,0,1.9434,1.9188,1.968,0.2474145,0.185238,0.29274,0.302450604,0.015252,0.7626,0.614545846153846,0.27306,1.0824,0.092742,0.092742,0.092742,0.0451984,0.00246,0.1845,0,0,0,0,0,0,0,0,0,300.95317125,132.84,501.84,0,0,0,0,0,0,16.5312,16.5312,16.5312,0,0,0,"MARKAL"
2025,"IRA","utility-scale solar pv",1662.89975,1401.3495,1836.975,0,0,0,15.1419225,15.1419225,15.1419225,0,0,0,0,0,0,0,0,0,573.746338125,287.4341025,1010.33625,0,0,0,0,0,0,202.20283625,127.1973975,275.86116,0,0,0,68.6026663636364,6.560625,197.606025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02991645,0.0262425,0.03411525,0,0,0,0,0,0,0,0,0,121.5954985,0.10497,236.1825,0.8825691715625,0.10497,2.20437,1468.267875,1466.95575,1469.58,0,0,0,0,0,0,2.0331376875,0.145121025,8.81748,1.40397375,1.40397375,1.40397375,"MARKAL"
2025,"Ref","Biomass",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MARKAL"
2025,"Ref","Coal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MARKAL"
2025,"Ref","Hydro",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MARKAL"
2025,"Ref","Gas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.31835,9.7002,10.9365,0,0,0,0,0,0,528.6727875,349.4925,743.682,0,0,0,23.3351625,21.5877,25.5819,0,0,0,0,0,0,0,0,0,0,0,0,6.89475,5.3256,9.46245,0,0,0,0,0,0,0.45965,0.3804,0.52305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1953.354,1475.4765,2431.2315,0,0,0,0,0,0,0,0,0,0,0,0,"MARKAL"
2025,"Ref","Nuclear New",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MARKAL"
2025,"Ref","onshore wind",0,0,0,0.0376853125,0.0015675,0.15675,0,0,0,0.471295,0.47025,0.47234,0.006400625,0.00235125,0.01045,28.7375,28.7375,28.7375,10.4765375,0.26125,68.97,0.0139333333333333,0.005225,0.03135,0,0,0,282.640279166667,202.296325,381.816875,2.75091025,1.248775,4.71295,18.2891757956551,4.6607,80.20375,0.070230670212766,0.0047025,0.26125,45.2136666666667,38.665,50.0555,0,0,0,0,0,0,4.12775,4.0755,4.18,0.525504375,0.3934425,0.621775,0.642400165,0.032395,1.61975,1.30528538461538,0.579975,2.299,0.1969825,0.1969825,0.1969825,0.0960006666666667,0.005225,0.391875,0,0,0,0,0,0,0,0,0,639.2196421875,282.15,1065.9,0,0,0,0,0,0,35.112,35.112,35.112,0,0,0,"MARKAL"
2025,"Ref","utility-scale solar pv",2182.98166666667,1839.63,2411.5,0,0,0,19.87765,19.87765,19.87765,0,0,0,0,0,0,0,0,0,753.1889625,377.33085,1326.325,0,0,0,0,0,0,265.442991666667,166.97915,362.1384,0,0,0,90.0585636363636,8.6125,259.4085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039273,0.03445,0.044785,0,0,0,0,0,0,0,0,0,159.625223333333,0.1378,310.05,1.15859799791667,0.1378,2.8938,1927.4775,1925.755,1929.2,0,0,0,0,0,0,2.66901375,0.1905085,11.5752,1.843075,1.843075,1.843075,"MARKAL"
2030,"IRA","Biomass",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MARKAL"
2030,"IRA","Coal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.277411,0.82518,2.019264,0,0,0,0,0,0,66.973874,23.108276,141.261108,0,0,0,1.905195,1.76362,2.08722,0,0,0,0,0,0,0,0,0,0,0,0,0.46922,0.362432,0.643964,0,0,0,0,0,0,0.0312813333333333,0.025888,0.035596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245.174731,199.492928,307.957176,0,0,0,0,0,0,0,0,0,0,0,0,"MARKAL"
2030,"IRA","Hydro",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MARKAL"
2030,"IRA","Gas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.430962,0.405144,0.45678,0,0,0,0,0,0,32.205969,16.021062,47.522994,0,0,0,1.1692575,1.08237,1.28097,0,0,0,0,0,0,0,0,0,0,0,0,0.28797,0.222432,0.395214,0,0,0,0,0,0,0.019198,0.015888,0.021846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.825065,94.287336,155.362794,0,0,0,0,0,0,0,0,0,0,0,0,"MARKAL"
2030,"IRA","Nuclear New",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MARKAL"
2030,"IRA","onshore wind",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MARKAL"
2030,"IRA","utility-scale solar pv",157.529533333333,132.7524,174.02,0,0,0,1.434422,1.434422,1.434422,0,0,0,0,0,0,0,0,0,54.3520395,27.229158,95.711,0,0,0,0,0,0,19.1550443333333,12.049642,26.132832,0,0,0,6.498856,0.6215,18.71958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00283404,0.002486,0.0032318,0,0,0,0,0,0,0,0,0,11.5189638666667,0.009944,22.374,0.0836073910833333,0.009944,0.208824,139.0917,138.9674,139.216,0,0,0,0,0,0,0.19260285,0.01374758,0.835296,0.133001,0.133001,0.133001,"MARKAL"
