"technology","row_id","Material_Technology","Intensity_Distribution_Value","year","scenario","capacity_new","material_demand"
"Coal",52,"Steel.Coal",51660.8376393006,2025,"IRA",-21.7548620776517,0
"Coal",52,"Steel.Coal",51660.8376393006,2025,"Ref",-18.0254523154354,0
"Coal",52,"Steel.Coal",51660.8376393006,2030,"IRA",-5.82711506074089,0
"Coal",52,"Steel.Coal",51660.8376393006,2030,"Ref",-1.40684744154277,0
"Coal",52,"Steel.Coal",51660.8376393006,2035,"IRA",-3.06863443089608,0
"Coal",52,"Steel.Coal",51660.8376393006,2035,"Ref",-2.79738425183609,0
"Coal",37,"Aluminum.Coal",365.529364720213,2025,"IRA",-21.7548620776517,0
"Coal",37,"Aluminum.Coal",365.529364720213,2025,"Ref",-18.0254523154354,0
"Coal",37,"Aluminum.Coal",365.529364720213,2030,"IRA",-5.82711506074089,0
"Coal",37,"Aluminum.Coal",365.529364720213,2030,"Ref",-1.40684744154277,0
"Coal",37,"Aluminum.Coal",365.529364720213,2035,"IRA",-3.06863443089608,0
"Coal",37,"Aluminum.Coal",365.529364720213,2035,"Ref",-2.79738425183609,0
"Coal",70,"Steel.Coal",54671.7935483661,2025,"IRA",-21.7548620776517,0
"Coal",70,"Steel.Coal",54671.7935483661,2025,"Ref",-18.0254523154354,0
"Coal",70,"Steel.Coal",54671.7935483661,2030,"IRA",-5.82711506074089,0
"Coal",70,"Steel.Coal",54671.7935483661,2030,"Ref",-1.40684744154277,0
"Coal",70,"Steel.Coal",54671.7935483661,2035,"IRA",-3.06863443089608,0
"Coal",70,"Steel.Coal",54671.7935483661,2035,"Ref",-2.79738425183609,0
"Coal",7,"Cement.Coal",17476.9786612446,2025,"IRA",-21.7548620776517,0
"Coal",7,"Cement.Coal",17476.9786612446,2025,"Ref",-18.0254523154354,0
"Coal",7,"Cement.Coal",17476.9786612446,2030,"IRA",-5.82711506074089,0
"Coal",7,"Cement.Coal",17476.9786612446,2030,"Ref",-1.40684744154277,0
"Coal",7,"Cement.Coal",17476.9786612446,2035,"IRA",-3.06863443089608,0
"Coal",7,"Cement.Coal",17476.9786612446,2035,"Ref",-2.79738425183609,0
"Coal",95,"Steel.Coal",55597.9815132469,2025,"IRA",-21.7548620776517,0
"Coal",95,"Steel.Coal",55597.9815132469,2025,"Ref",-18.0254523154354,0
"Coal",95,"Steel.Coal",55597.9815132469,2030,"IRA",-5.82711506074089,0
"Coal",95,"Steel.Coal",55597.9815132469,2030,"Ref",-1.40684744154277,0
"Coal",95,"Steel.Coal",55597.9815132469,2035,"IRA",-3.06863443089608,0
"Coal",95,"Steel.Coal",55597.9815132469,2035,"Ref",-2.79738425183609,0
"Coal",43,"Aluminum.Coal",493.097130662446,2025,"IRA",-21.7548620776517,0
"Coal",43,"Aluminum.Coal",493.097130662446,2025,"Ref",-18.0254523154354,0
"Coal",43,"Aluminum.Coal",493.097130662446,2030,"IRA",-5.82711506074089,0
"Coal",43,"Aluminum.Coal",493.097130662446,2030,"Ref",-1.40684744154277,0
"Coal",43,"Aluminum.Coal",493.097130662446,2035,"IRA",-3.06863443089608,0
"Coal",43,"Aluminum.Coal",493.097130662446,2035,"Ref",-2.79738425183609,0
"Coal",82,"Steel.Coal",56675.1076500715,2025,"IRA",-21.7548620776517,0
"Coal",82,"Steel.Coal",56675.1076500715,2025,"Ref",-18.0254523154354,0
"Coal",82,"Steel.Coal",56675.1076500715,2030,"IRA",-5.82711506074089,0
"Coal",82,"Steel.Coal",56675.1076500715,2030,"Ref",-1.40684744154277,0
"Coal",82,"Steel.Coal",56675.1076500715,2035,"IRA",-3.06863443089608,0
"Coal",82,"Steel.Coal",56675.1076500715,2035,"Ref",-2.79738425183609,0
"Coal",40,"Steel.Coal",49715.3463352458,2025,"IRA",-21.7548620776517,0
"Coal",40,"Steel.Coal",49715.3463352458,2025,"Ref",-18.0254523154354,0
"Coal",40,"Steel.Coal",49715.3463352458,2030,"IRA",-5.82711506074089,0
"Coal",40,"Steel.Coal",49715.3463352458,2030,"Ref",-1.40684744154277,0
"Coal",40,"Steel.Coal",49715.3463352458,2035,"IRA",-3.06863443089608,0
"Coal",40,"Steel.Coal",49715.3463352458,2035,"Ref",-2.79738425183609,0
"Coal",81,"Cement.Coal",18620.5188908947,2025,"IRA",-21.7548620776517,0
"Coal",81,"Cement.Coal",18620.5188908947,2025,"Ref",-18.0254523154354,0
"Coal",81,"Cement.Coal",18620.5188908947,2030,"IRA",-5.82711506074089,0
"Coal",81,"Cement.Coal",18620.5188908947,2030,"Ref",-1.40684744154277,0
"Coal",81,"Cement.Coal",18620.5188908947,2035,"IRA",-3.06863443089608,0
"Coal",81,"Cement.Coal",18620.5188908947,2035,"Ref",-2.79738425183609,0
"Coal",7,"Steel.Coal",52668.720827816,2025,"IRA",-21.7548620776517,0
"Coal",7,"Steel.Coal",52668.720827816,2025,"Ref",-18.0254523154354,0
"Coal",7,"Steel.Coal",52668.720827816,2030,"IRA",-5.82711506074089,0
"Coal",7,"Steel.Coal",52668.720827816,2030,"Ref",-1.40684744154277,0
"Coal",7,"Steel.Coal",52668.720827816,2035,"IRA",-3.06863443089608,0
"Coal",7,"Steel.Coal",52668.720827816,2035,"Ref",-2.79738425183609,0
"Coal",94,"Steel.Coal",54030.2617008077,2025,"IRA",-21.7548620776517,0
"Coal",94,"Steel.Coal",54030.2617008077,2025,"Ref",-18.0254523154354,0
"Coal",94,"Steel.Coal",54030.2617008077,2030,"IRA",-5.82711506074089,0
"Coal",94,"Steel.Coal",54030.2617008077,2030,"Ref",-1.40684744154277,0
"Coal",94,"Steel.Coal",54030.2617008077,2035,"IRA",-3.06863443089608,0
"Coal",94,"Steel.Coal",54030.2617008077,2035,"Ref",-2.79738425183609,0
"Coal",82,"Copper.Coal",495.698257647739,2025,"IRA",-21.7548620776517,0
"Coal",82,"Copper.Coal",495.698257647739,2025,"Ref",-18.0254523154354,0
"Coal",82,"Copper.Coal",495.698257647739,2030,"IRA",-5.82711506074089,0
"Coal",82,"Copper.Coal",495.698257647739,2030,"Ref",-1.40684744154277,0
"Coal",82,"Copper.Coal",495.698257647739,2035,"IRA",-3.06863443089608,0
"Coal",82,"Copper.Coal",495.698257647739,2035,"Ref",-2.79738425183609,0
"Coal",100,"Steel.Coal",53942.4150926086,2025,"IRA",-21.7548620776517,0
"Coal",100,"Steel.Coal",53942.4150926086,2025,"Ref",-18.0254523154354,0
"Coal",100,"Steel.Coal",53942.4150926086,2030,"IRA",-5.82711506074089,0
"Coal",100,"Steel.Coal",53942.4150926086,2030,"Ref",-1.40684744154277,0
"Coal",100,"Steel.Coal",53942.4150926086,2035,"IRA",-3.06863443089608,0
"Coal",100,"Steel.Coal",53942.4150926086,2035,"Ref",-2.79738425183609,0
"Coal",87,"Steel.Coal",53732.7863046746,2025,"IRA",-21.7548620776517,0
"Coal",87,"Steel.Coal",53732.7863046746,2025,"Ref",-18.0254523154354,0
"Coal",87,"Steel.Coal",53732.7863046746,2030,"IRA",-5.82711506074089,0
"Coal",87,"Steel.Coal",53732.7863046746,2030,"Ref",-1.40684744154277,0
"Coal",87,"Steel.Coal",53732.7863046746,2035,"IRA",-3.06863443089608,0
"Coal",87,"Steel.Coal",53732.7863046746,2035,"Ref",-2.79738425183609,0
"Coal",38,"Copper.Coal",504.425838628796,2025,"IRA",-21.7548620776517,0
"Coal",38,"Copper.Coal",504.425838628796,2025,"Ref",-18.0254523154354,0
"Coal",38,"Copper.Coal",504.425838628796,2030,"IRA",-5.82711506074089,0
"Coal",38,"Copper.Coal",504.425838628796,2030,"Ref",-1.40684744154277,0
"Coal",38,"Copper.Coal",504.425838628796,2035,"IRA",-3.06863443089608,0
"Coal",38,"Copper.Coal",504.425838628796,2035,"Ref",-2.79738425183609,0
"Coal",6,"Steel.Coal",54152.9756005981,2025,"IRA",-21.7548620776517,0
"Coal",6,"Steel.Coal",54152.9756005981,2025,"Ref",-18.0254523154354,0
"Coal",6,"Steel.Coal",54152.9756005981,2030,"IRA",-5.82711506074089,0
"Coal",6,"Steel.Coal",54152.9756005981,2030,"Ref",-1.40684744154277,0
"Coal",6,"Steel.Coal",54152.9756005981,2035,"IRA",-3.06863443089608,0
"Coal",6,"Steel.Coal",54152.9756005981,2035,"Ref",-2.79738425183609,0
"Coal",43,"Steel.Coal",52988.6766433817,2025,"IRA",-21.7548620776517,0
"Coal",43,"Steel.Coal",52988.6766433817,2025,"Ref",-18.0254523154354,0
"Coal",43,"Steel.Coal",52988.6766433817,2030,"IRA",-5.82711506074089,0
"Coal",43,"Steel.Coal",52988.6766433817,2030,"Ref",-1.40684744154277,0
"Coal",43,"Steel.Coal",52988.6766433817,2035,"IRA",-3.06863443089608,0
"Coal",43,"Steel.Coal",52988.6766433817,2035,"Ref",-2.79738425183609,0
"Coal",41,"Aluminum.Coal",489.494345084447,2025,"IRA",-21.7548620776517,0
"Coal",41,"Aluminum.Coal",489.494345084447,2025,"Ref",-18.0254523154354,0
"Coal",41,"Aluminum.Coal",489.494345084447,2030,"IRA",-5.82711506074089,0
"Coal",41,"Aluminum.Coal",489.494345084447,2030,"Ref",-1.40684744154277,0
"Coal",41,"Aluminum.Coal",489.494345084447,2035,"IRA",-3.06863443089608,0
"Coal",41,"Aluminum.Coal",489.494345084447,2035,"Ref",-2.79738425183609,0
"Coal",11,"Cement.Coal",12655.0916990289,2025,"IRA",-21.7548620776517,0
"Coal",11,"Cement.Coal",12655.0916990289,2025,"Ref",-18.0254523154354,0
"Coal",11,"Cement.Coal",12655.0916990289,2030,"IRA",-5.82711506074089,0
"Coal",11,"Cement.Coal",12655.0916990289,2030,"Ref",-1.40684744154277,0
"Coal",11,"Cement.Coal",12655.0916990289,2035,"IRA",-3.06863443089608,0
"Coal",11,"Cement.Coal",12655.0916990289,2035,"Ref",-2.79738425183609,0
"Coal",42,"Cement.Coal",12703.5623961561,2025,"IRA",-21.7548620776517,0
"Coal",42,"Cement.Coal",12703.5623961561,2025,"Ref",-18.0254523154354,0
"Coal",42,"Cement.Coal",12703.5623961561,2030,"IRA",-5.82711506074089,0
"Coal",42,"Cement.Coal",12703.5623961561,2030,"Ref",-1.40684744154277,0
"Coal",42,"Cement.Coal",12703.5623961561,2035,"IRA",-3.06863443089608,0
"Coal",42,"Cement.Coal",12703.5623961561,2035,"Ref",-2.79738425183609,0
"Coal",37,"Copper.Coal",489.083712800374,2025,"IRA",-21.7548620776517,0
"Coal",37,"Copper.Coal",489.083712800374,2025,"Ref",-18.0254523154354,0
"Coal",37,"Copper.Coal",489.083712800374,2030,"IRA",-5.82711506074089,0
"Coal",37,"Copper.Coal",489.083712800374,2030,"Ref",-1.40684744154277,0
"Coal",37,"Copper.Coal",489.083712800374,2035,"IRA",-3.06863443089608,0
"Coal",37,"Copper.Coal",489.083712800374,2035,"Ref",-2.79738425183609,0
"Coal",79,"Cement.Coal",13362.6532857777,2025,"IRA",-21.7548620776517,0
"Coal",79,"Cement.Coal",13362.6532857777,2025,"Ref",-18.0254523154354,0
"Coal",79,"Cement.Coal",13362.6532857777,2030,"IRA",-5.82711506074089,0
"Coal",79,"Cement.Coal",13362.6532857777,2030,"Ref",-1.40684744154277,0
"Coal",79,"Cement.Coal",13362.6532857777,2035,"IRA",-3.06863443089608,0
"Coal",79,"Cement.Coal",13362.6532857777,2035,"Ref",-2.79738425183609,0
"Coal",42,"Steel.Coal",56459.4180964334,2025,"IRA",-21.7548620776517,0
"Coal",42,"Steel.Coal",56459.4180964334,2025,"Ref",-18.0254523154354,0
"Coal",42,"Steel.Coal",56459.4180964334,2030,"IRA",-5.82711506074089,0
"Coal",42,"Steel.Coal",56459.4180964334,2030,"Ref",-1.40684744154277,0
"Coal",42,"Steel.Coal",56459.4180964334,2035,"IRA",-3.06863443089608,0
"Coal",42,"Steel.Coal",56459.4180964334,2035,"Ref",-2.79738425183609,0
"Coal",40,"Aluminum.Coal",374.914673142462,2025,"IRA",-21.7548620776517,0
"Coal",40,"Aluminum.Coal",374.914673142462,2025,"Ref",-18.0254523154354,0
"Coal",40,"Aluminum.Coal",374.914673142462,2030,"IRA",-5.82711506074089,0
"Coal",40,"Aluminum.Coal",374.914673142462,2030,"Ref",-1.40684744154277,0
"Coal",40,"Aluminum.Coal",374.914673142462,2035,"IRA",-3.06863443089608,0
"Coal",40,"Aluminum.Coal",374.914673142462,2035,"Ref",-2.79738425183609,0
"Coal",11,"Steel.Coal",47535.0545272416,2025,"IRA",-21.7548620776517,0
"Coal",11,"Steel.Coal",47535.0545272416,2025,"Ref",-18.0254523154354,0
"Coal",11,"Steel.Coal",47535.0545272416,2030,"IRA",-5.82711506074089,0
"Coal",11,"Steel.Coal",47535.0545272416,2030,"Ref",-1.40684744154277,0
"Coal",11,"Steel.Coal",47535.0545272416,2035,"IRA",-3.06863443089608,0
"Coal",11,"Steel.Coal",47535.0545272416,2035,"Ref",-2.79738425183609,0
"Coal",41,"Cement.Coal",13709.9039084192,2025,"IRA",-21.7548620776517,0
"Coal",41,"Cement.Coal",13709.9039084192,2025,"Ref",-18.0254523154354,0
"Coal",41,"Cement.Coal",13709.9039084192,2030,"IRA",-5.82711506074089,0
"Coal",41,"Cement.Coal",13709.9039084192,2030,"Ref",-1.40684744154277,0
"Coal",41,"Cement.Coal",13709.9039084192,2035,"IRA",-3.06863443089608,0
"Coal",41,"Cement.Coal",13709.9039084192,2035,"Ref",-2.79738425183609,0
"Coal",79,"Steel.Coal",58835.8160178154,2025,"IRA",-21.7548620776517,0
"Coal",79,"Steel.Coal",58835.8160178154,2025,"Ref",-18.0254523154354,0
"Coal",79,"Steel.Coal",58835.8160178154,2030,"IRA",-5.82711506074089,0
"Coal",79,"Steel.Coal",58835.8160178154,2030,"Ref",-1.40684744154277,0
"Coal",79,"Steel.Coal",58835.8160178154,2035,"IRA",-3.06863443089608,0
"Coal",79,"Steel.Coal",58835.8160178154,2035,"Ref",-2.79738425183609,0
"Coal",86,"Copper.Coal",499.169097798396,2025,"IRA",-21.7548620776517,0
"Coal",86,"Copper.Coal",499.169097798396,2025,"Ref",-18.0254523154354,0
"Coal",86,"Copper.Coal",499.169097798396,2030,"IRA",-5.82711506074089,0
"Coal",86,"Copper.Coal",499.169097798396,2030,"Ref",-1.40684744154277,0
"Coal",86,"Copper.Coal",499.169097798396,2035,"IRA",-3.06863443089608,0
"Coal",86,"Copper.Coal",499.169097798396,2035,"Ref",-2.79738425183609,0
"Coal",54,"Steel.Coal",54135.8148598651,2025,"IRA",-21.7548620776517,0
"Coal",54,"Steel.Coal",54135.8148598651,2025,"Ref",-18.0254523154354,0
"Coal",54,"Steel.Coal",54135.8148598651,2030,"IRA",-5.82711506074089,0
"Coal",54,"Steel.Coal",54135.8148598651,2030,"Ref",-1.40684744154277,0
"Coal",54,"Steel.Coal",54135.8148598651,2035,"IRA",-3.06863443089608,0
"Coal",54,"Steel.Coal",54135.8148598651,2035,"Ref",-2.79738425183609,0
"Coal",91,"Steel.Coal",51780.860243098,2025,"IRA",-21.7548620776517,0
"Coal",91,"Steel.Coal",51780.860243098,2025,"Ref",-18.0254523154354,0
"Coal",91,"Steel.Coal",51780.860243098,2030,"IRA",-5.82711506074089,0
"Coal",91,"Steel.Coal",51780.860243098,2030,"Ref",-1.40684744154277,0
"Coal",91,"Steel.Coal",51780.860243098,2035,"IRA",-3.06863443089608,0
"Coal",91,"Steel.Coal",51780.860243098,2035,"Ref",-2.79738425183609,0
"Coal",10,"Steel.Coal",49232.1709457057,2025,"IRA",-21.7548620776517,0
"Coal",10,"Steel.Coal",49232.1709457057,2025,"Ref",-18.0254523154354,0
"Coal",10,"Steel.Coal",49232.1709457057,2030,"IRA",-5.82711506074089,0
"Coal",10,"Steel.Coal",49232.1709457057,2030,"Ref",-1.40684744154277,0
"Coal",10,"Steel.Coal",49232.1709457057,2035,"IRA",-3.06863443089608,0
"Coal",10,"Steel.Coal",49232.1709457057,2035,"Ref",-2.79738425183609,0
"Coal",79,"Copper.Coal",486.968299893045,2025,"IRA",-21.7548620776517,0
"Coal",79,"Copper.Coal",486.968299893045,2025,"Ref",-18.0254523154354,0
"Coal",79,"Copper.Coal",486.968299893045,2030,"IRA",-5.82711506074089,0
"Coal",79,"Copper.Coal",486.968299893045,2030,"Ref",-1.40684744154277,0
"Coal",79,"Copper.Coal",486.968299893045,2035,"IRA",-3.06863443089608,0
"Coal",79,"Copper.Coal",486.968299893045,2035,"Ref",-2.79738425183609,0
"Coal",97,"Steel.Coal",54208.5812726513,2025,"IRA",-21.7548620776517,0
"Coal",97,"Steel.Coal",54208.5812726513,2025,"Ref",-18.0254523154354,0
"Coal",97,"Steel.Coal",54208.5812726513,2030,"IRA",-5.82711506074089,0
"Coal",97,"Steel.Coal",54208.5812726513,2030,"Ref",-1.40684744154277,0
"Coal",97,"Steel.Coal",54208.5812726513,2035,"IRA",-3.06863443089608,0
"Coal",97,"Steel.Coal",54208.5812726513,2035,"Ref",-2.79738425183609,0
"Coal",68,"Nickel.Coal",9.61118734069905,2025,"IRA",-21.7548620776517,0
"Coal",68,"Nickel.Coal",9.61118734069905,2025,"Ref",-18.0254523154354,0
"Coal",68,"Nickel.Coal",9.61118734069905,2030,"IRA",-5.82711506074089,0
"Coal",68,"Nickel.Coal",9.61118734069905,2030,"Ref",-1.40684744154277,0
"Coal",68,"Nickel.Coal",9.61118734069905,2035,"IRA",-3.06863443089608,0
"Coal",68,"Nickel.Coal",9.61118734069905,2035,"Ref",-2.79738425183609,0
"Coal",53,"Steel.Coal",56485.6268981256,2025,"IRA",-21.7548620776517,0
"Coal",53,"Steel.Coal",56485.6268981256,2025,"Ref",-18.0254523154354,0
"Coal",53,"Steel.Coal",56485.6268981256,2030,"IRA",-5.82711506074089,0
"Coal",53,"Steel.Coal",56485.6268981256,2030,"Ref",-1.40684744154277,0
"Coal",53,"Steel.Coal",56485.6268981256,2035,"IRA",-3.06863443089608,0
"Coal",53,"Steel.Coal",56485.6268981256,2035,"Ref",-2.79738425183609,0
"Coal",72,"Copper.Coal",489.751332500343,2025,"IRA",-21.7548620776517,0
"Coal",72,"Copper.Coal",489.751332500343,2025,"Ref",-18.0254523154354,0
"Coal",72,"Copper.Coal",489.751332500343,2030,"IRA",-5.82711506074089,0
"Coal",72,"Copper.Coal",489.751332500343,2030,"Ref",-1.40684744154277,0
"Coal",72,"Copper.Coal",489.751332500343,2035,"IRA",-3.06863443089608,0
"Coal",72,"Copper.Coal",489.751332500343,2035,"Ref",-2.79738425183609,0
"Coal",71,"Steel.Coal",57569.8936798996,2025,"IRA",-21.7548620776517,0
"Coal",71,"Steel.Coal",57569.8936798996,2025,"Ref",-18.0254523154354,0
"Coal",71,"Steel.Coal",57569.8936798996,2030,"IRA",-5.82711506074089,0
"Coal",71,"Steel.Coal",57569.8936798996,2030,"Ref",-1.40684744154277,0
"Coal",71,"Steel.Coal",57569.8936798996,2035,"IRA",-3.06863443089608,0
"Coal",71,"Steel.Coal",57569.8936798996,2035,"Ref",-2.79738425183609,0
"Coal",65,"Steel.Coal",50622.1450056484,2025,"IRA",-21.7548620776517,0
"Coal",65,"Steel.Coal",50622.1450056484,2025,"Ref",-18.0254523154354,0
"Coal",65,"Steel.Coal",50622.1450056484,2030,"IRA",-5.82711506074089,0
"Coal",65,"Steel.Coal",50622.1450056484,2030,"Ref",-1.40684744154277,0
"Coal",65,"Steel.Coal",50622.1450056484,2035,"IRA",-3.06863443089608,0
"Coal",65,"Steel.Coal",50622.1450056484,2035,"Ref",-2.79738425183609,0
"Coal",47,"Copper.Coal",489.525523322753,2025,"IRA",-21.7548620776517,0
"Coal",47,"Copper.Coal",489.525523322753,2025,"Ref",-18.0254523154354,0
"Coal",47,"Copper.Coal",489.525523322753,2030,"IRA",-5.82711506074089,0
"Coal",47,"Copper.Coal",489.525523322753,2030,"Ref",-1.40684744154277,0
"Coal",47,"Copper.Coal",489.525523322753,2035,"IRA",-3.06863443089608,0
"Coal",47,"Copper.Coal",489.525523322753,2035,"Ref",-2.79738425183609,0
"Coal",44,"Aluminum.Coal",299.529721601288,2025,"IRA",-21.7548620776517,0
"Coal",44,"Aluminum.Coal",299.529721601288,2025,"Ref",-18.0254523154354,0
"Coal",44,"Aluminum.Coal",299.529721601288,2030,"IRA",-5.82711506074089,0
"Coal",44,"Aluminum.Coal",299.529721601288,2030,"Ref",-1.40684744154277,0
"Coal",44,"Aluminum.Coal",299.529721601288,2035,"IRA",-3.06863443089608,0
"Coal",44,"Aluminum.Coal",299.529721601288,2035,"Ref",-2.79738425183609,0
"Coal",69,"Aluminum.Coal",302.801246152297,2025,"IRA",-21.7548620776517,0
"Coal",69,"Aluminum.Coal",302.801246152297,2025,"Ref",-18.0254523154354,0
"Coal",69,"Aluminum.Coal",302.801246152297,2030,"IRA",-5.82711506074089,0
"Coal",69,"Aluminum.Coal",302.801246152297,2030,"Ref",-1.40684744154277,0
"Coal",69,"Aluminum.Coal",302.801246152297,2035,"IRA",-3.06863443089608,0
"Coal",69,"Aluminum.Coal",302.801246152297,2035,"Ref",-2.79738425183609,0
"Coal",89,"Steel.Coal",54943.888191287,2025,"IRA",-21.7548620776517,0
"Coal",89,"Steel.Coal",54943.888191287,2025,"Ref",-18.0254523154354,0
"Coal",89,"Steel.Coal",54943.888191287,2030,"IRA",-5.82711506074089,0
"Coal",89,"Steel.Coal",54943.888191287,2030,"Ref",-1.40684744154277,0
"Coal",89,"Steel.Coal",54943.888191287,2035,"IRA",-3.06863443089608,0
"Coal",89,"Steel.Coal",54943.888191287,2035,"Ref",-2.79738425183609,0
"Coal",82,"Cement.Coal",17352.0902557169,2025,"IRA",-21.7548620776517,0
"Coal",82,"Cement.Coal",17352.0902557169,2025,"Ref",-18.0254523154354,0
"Coal",82,"Cement.Coal",17352.0902557169,2030,"IRA",-5.82711506074089,0
"Coal",82,"Cement.Coal",17352.0902557169,2030,"Ref",-1.40684744154277,0
"Coal",82,"Cement.Coal",17352.0902557169,2035,"IRA",-3.06863443089608,0
"Coal",82,"Cement.Coal",17352.0902557169,2035,"Ref",-2.79738425183609,0
"Coal",65,"Copper.Coal",478.635653184464,2025,"IRA",-21.7548620776517,0
"Coal",65,"Copper.Coal",478.635653184464,2025,"Ref",-18.0254523154354,0
"Coal",65,"Copper.Coal",478.635653184464,2030,"IRA",-5.82711506074089,0
"Coal",65,"Copper.Coal",478.635653184464,2030,"Ref",-1.40684744154277,0
"Coal",65,"Copper.Coal",478.635653184464,2035,"IRA",-3.06863443089608,0
"Coal",65,"Copper.Coal",478.635653184464,2035,"Ref",-2.79738425183609,0
"Coal",69,"Cement.Coal",16318.7538317329,2025,"IRA",-21.7548620776517,0
"Coal",69,"Cement.Coal",16318.7538317329,2025,"Ref",-18.0254523154354,0
"Coal",69,"Cement.Coal",16318.7538317329,2030,"IRA",-5.82711506074089,0
"Coal",69,"Cement.Coal",16318.7538317329,2030,"Ref",-1.40684744154277,0
"Coal",69,"Cement.Coal",16318.7538317329,2035,"IRA",-3.06863443089608,0
"Coal",69,"Cement.Coal",16318.7538317329,2035,"Ref",-2.79738425183609,0
"Coal",4,"Nickel.Coal",9.3751875484682,2025,"IRA",-21.7548620776517,0
"Coal",4,"Nickel.Coal",9.3751875484682,2025,"Ref",-18.0254523154354,0
"Coal",4,"Nickel.Coal",9.3751875484682,2030,"IRA",-5.82711506074089,0
"Coal",4,"Nickel.Coal",9.3751875484682,2030,"Ref",-1.40684744154277,0
"Coal",4,"Nickel.Coal",9.3751875484682,2035,"IRA",-3.06863443089608,0
"Coal",4,"Nickel.Coal",9.3751875484682,2035,"Ref",-2.79738425183609,0
"Coal",12,"Aluminum.Coal",331.055475796472,2025,"IRA",-21.7548620776517,0
"Coal",12,"Aluminum.Coal",331.055475796472,2025,"Ref",-18.0254523154354,0
"Coal",12,"Aluminum.Coal",331.055475796472,2030,"IRA",-5.82711506074089,0
"Coal",12,"Aluminum.Coal",331.055475796472,2030,"Ref",-1.40684744154277,0
"Coal",12,"Aluminum.Coal",331.055475796472,2035,"IRA",-3.06863443089608,0
"Coal",12,"Aluminum.Coal",331.055475796472,2035,"Ref",-2.79738425183609,0
"Coal",88,"Steel.Coal",50380.6964437143,2025,"IRA",-21.7548620776517,0
"Coal",88,"Steel.Coal",50380.6964437143,2025,"Ref",-18.0254523154354,0
"Coal",88,"Steel.Coal",50380.6964437143,2030,"IRA",-5.82711506074089,0
"Coal",88,"Steel.Coal",50380.6964437143,2030,"Ref",-1.40684744154277,0
"Coal",88,"Steel.Coal",50380.6964437143,2035,"IRA",-3.06863443089608,0
"Coal",88,"Steel.Coal",50380.6964437143,2035,"Ref",-2.79738425183609,0
"Coal",39,"Copper.Coal",470.486479696449,2025,"IRA",-21.7548620776517,0
"Coal",39,"Copper.Coal",470.486479696449,2025,"Ref",-18.0254523154354,0
"Coal",39,"Copper.Coal",470.486479696449,2030,"IRA",-5.82711506074089,0
"Coal",39,"Copper.Coal",470.486479696449,2030,"Ref",-1.40684744154277,0
"Coal",39,"Copper.Coal",470.486479696449,2035,"IRA",-3.06863443089608,0
"Coal",39,"Copper.Coal",470.486479696449,2035,"Ref",-2.79738425183609,0
"Coal",8,"Copper.Coal",481.084997507655,2025,"IRA",-21.7548620776517,0
"Coal",8,"Copper.Coal",481.084997507655,2025,"Ref",-18.0254523154354,0
"Coal",8,"Copper.Coal",481.084997507655,2030,"IRA",-5.82711506074089,0
"Coal",8,"Copper.Coal",481.084997507655,2030,"Ref",-1.40684744154277,0
"Coal",8,"Copper.Coal",481.084997507655,2035,"IRA",-3.06863443089608,0
"Coal",8,"Copper.Coal",481.084997507655,2035,"Ref",-2.79738425183609,0
"Coal",5,"Aluminum.Coal",438.423992790728,2025,"IRA",-21.7548620776517,0
"Coal",5,"Aluminum.Coal",438.423992790728,2025,"Ref",-18.0254523154354,0
"Coal",5,"Aluminum.Coal",438.423992790728,2030,"IRA",-5.82711506074089,0
"Coal",5,"Aluminum.Coal",438.423992790728,2030,"Ref",-1.40684744154277,0
"Coal",5,"Aluminum.Coal",438.423992790728,2035,"IRA",-3.06863443089608,0
"Coal",5,"Aluminum.Coal",438.423992790728,2035,"Ref",-2.79738425183609,0
"Coal",42,"Aluminum.Coal",398.379413598144,2025,"IRA",-21.7548620776517,0
"Coal",42,"Aluminum.Coal",398.379413598144,2025,"Ref",-18.0254523154354,0
"Coal",42,"Aluminum.Coal",398.379413598144,2030,"IRA",-5.82711506074089,0
"Coal",42,"Aluminum.Coal",398.379413598144,2030,"Ref",-1.40684744154277,0
"Coal",42,"Aluminum.Coal",398.379413598144,2035,"IRA",-3.06863443089608,0
"Coal",42,"Aluminum.Coal",398.379413598144,2035,"Ref",-2.79738425183609,0
"Coal",12,"Cement.Coal",17558.4430914648,2025,"IRA",-21.7548620776517,0
"Coal",12,"Cement.Coal",17558.4430914648,2025,"Ref",-18.0254523154354,0
"Coal",12,"Cement.Coal",17558.4430914648,2030,"IRA",-5.82711506074089,0
"Coal",12,"Cement.Coal",17558.4430914648,2030,"Ref",-1.40684744154277,0
